VERSION,2
comic_1_1,12,"comic_01_image_1_1_.png",285.35,251.35,1,1,0,0,0.52701,0.42368,0
TEXT,COMIC_1_1,comic_1_1,11.65,8.5,319.95,77.8,0,0,0,0,0,center,20
comic_1_1,52,"comic_01_image_1_1_.png",285.35,251.35,1,1,1,0,0.52701,0.42368,0
TEXT,COMIC_1_1,comic_1_1,11.65,8.5,319.95,77.8,0,0,0,0,0,center,20
comic_1_2,67,"comic_01_image_1_2_.png",742.15,220.2,1.24152,1.24152,0,50,0.50107,0.49966,0.16515
comic_1_2b,98,"comic_01_image_1_2b_.png",947,345.6,1,1,0,0,0.5,0.5,0
TEXT,COMIC_1_2B,comic_1_2b,0.8,8.35,262.7,53.2,0,0,0,0,0,center,20
comic_1_3,109,"comic_01_image_1_3_.png",1135.45,220.3,1.15764,1.15764,0,50,0.55048,0.49966,0.12183
comic_1_2b,137,"comic_01_image_1_2b_.png",947,325.6,1,1,1,0,0.5,0.5,0
TEXT,COMIC_1_2B,comic_1_2b,0.8,8.35,262.7,53.2,0,0,0,0,0,center,20
comic_1_2,155,"comic_01_image_1_2_.png",742.25,220.25,1,1,1,0,0.50107,0.49966,0
comic_1_3,177,"comic_01_image_1_3_.png",1135.4,220.25,1,1,1,0,0.55048,0.49966,0
comic_1_4,184,"comic_01_image_1_4_.png",687.9,599.35,1,1,0,0,0.50089,0.50008,0
TEXT,COMIC_1_4,comic_1_4,13.75,3.75,685.65,28.6,0,0,0,0,0,left,20
comic_1_4,217,"comic_01_image_1_4_.png",687.9,580.15,1,1,1,0,0.50089,0.50008,0
TEXT,COMIC_1_4,comic_1_4,13.75,3.75,685.65,28.6,0,0,0,0,0,left,20
continue1,218,"comic_01_image_continue_bg_.png",1155.05,706.85,1,1,0,0,0.5,0.5,0.09506
TEXT,CINEMATICS_TAP_TO_CONTINUE,continue1,18.4,14.1,317.85,38.5,0,0,0,0,0,center,28
continue1,241,"comic_01_image_continue_bg_.png",1155.05,706.85,1,1,1,0,0.5,0.5,0.09506
TEXT,CINEMATICS_TAP_TO_CONTINUE,continue1,18.4,14.1,317.85,38.5,0,0,0,0,0,center,28
PAGE_END,242
comic_1_5,254,"comic_01_image_1_5_.png",144.1,219.05,1,1,0,0,0.50107,0.49837,0
TEXT,COMIC_1_5,comic_1_5,17,15.3,160.95,28.6,0,0,0,0,0,center,20
comic_1_5,284,"comic_01_image_1_5_.png",144.1,219.05,1,1,1,0,0.50107,0.49837,0
TEXT,COMIC_1_5,comic_1_5,17,15.3,160.95,28.6,0,0,0,0,0,center,20
comic_1_6,298,"comic_01_image_1_6_.png",404,191.95,1,1,0,0,0.50196,0.49862,0
comic_1_6,330,"comic_01_image_1_6_.png",404,191.95,1,1,1,0,0.50196,0.49862,0
comic_1_7,356,"comic_01_image_1_7_.png",946.75,195.75,0.7355,0.7355,0,0,0.49968,0.49929,0
comic_1_7,361,"comic_01_image_1_7_.png",946.75,195.75,1.10437,1.10437,1,0,0.49968,0.49929,0
comic_1_7,363,"comic_01_image_1_7_.png",946.75,195.75,1,1,1,0,0.49968,0.49929,0
comic_1_8,396,"comic_01_image_1_8_.png",684,593.55,1,1,0,0,0.5,0.50074,0
TEXT,COMIC_1_8,comic_1_8,12.45,8.4,355.95,28.6,0,0,0,0,0,center,20
comic_1_8,420,"comic_01_image_1_8_.png",684,570.55,1,1,1,0,0.5,0.50074,0
TEXT,COMIC_1_8,comic_1_8,12.45,8.4,355.95,28.6,0,0,0,0,0,center,20
continue2,445,"comic_01_image_continue_bg_.png",1151.95,706.85,1,1,0,0,0.5,0.5,0.09506
TEXT,CINEMATICS_TAP_TO_CONTINUE,continue2,18.4,14.1,317.85,38.5,0,0,0,0,0,center,28
continue2,466,"comic_01_image_continue_bg_.png",1151.95,706.85,1,1,1,0,0.5,0.5,0.09506
TEXT,CINEMATICS_TAP_TO_CONTINUE,continue2,18.4,14.1,317.85,38.5,0,0,0,0,0,center,28
PAGE_END,467
ORDER,comic_1_1,comic_1_3,comic_1_2,comic_1_2b,comic_1_4,continue1,comic_1_5,comic_1_6,comic_1_7,comic_1_8,continue2
